case_id,process_type,department,activity,timestamp,resource
WF-2425,HR Onboarding,Finance,Rejected,2026-06-23T22:22:00,emp_0079
WF-2426,HR Onboarding,Human Resources,Submitted,2026-06-05T02:10:00,emp_0052
WF-2426,HR Onboarding,Human Resources,Under Review,2026-06-05T15:10:00,emp_0026
WF-2426,HR Onboarding,Human Resources,Approved,2026-06-07T03:10:00,emp_0153
WF-2427,Legal Review,Sales,Submitted,2026-06-01T20:46:00,emp_0106
WF-2427,Legal Review,Sales,Under Review,2026-06-02T06:46:00,emp_0066
WF-2427,Legal Review,Sales,Manager Approval,2026-06-04T01:46:00,emp_0113
WF-2427,Legal Review,Sales,Approved,2026-06-04T12:46:00,emp_0172
WF-2428,Legal Review,Human Resources,Submitted,2026-06-21T22:50:00,emp_0018
WF-2428,Legal Review,Human Resources,Under Review,2026-06-21T23:50:00,emp_0143
WF-2428,Legal Review,Human Resources,Manager Approval,2026-06-22T04:50:00,emp_0074
WF-2428,Legal Review,Human Resources,Approved,2026-06-23T11:50:00,emp_0007
WF-2429,HR Onboarding,Sales,Submitted,2026-06-14T17:19:00,emp_0130
WF-2429,HR Onboarding,Sales,Under Review,2026-06-16T08:19:00,emp_0043
WF-2429,HR Onboarding,Sales,Rejected,2026-06-17T04:19:00,emp_0133
WF-2430,HR Onboarding,IT,Submitted,2026-06-03T00:47:00,emp_0124
WF-2430,HR Onboarding,IT,Under Review,2026-06-03T09:47:00,emp_0054
WF-2430,HR Onboarding,IT,Compliance Check,2026-06-03T11:47:00,emp_0098
WF-2430,HR Onboarding,IT,Approved,2026-06-04T08:47:00,emp_0068
WF-2431,Finance Approval,Human Resources,Submitted,2026-06-25T09:51:00,emp_0124
WF-2431,Finance Approval,Human Resources,Under Review,2026-06-25T11:51:00,emp_0107
WF-2431,Finance Approval,Human Resources,Manager Approval,2026-06-26T06:51:00,emp_0078
WF-2431,Finance Approval,Human Resources,Compliance Check,2026-06-27T16:51:00,emp_0199
WF-2431,Finance Approval,Human Resources,Approved,2026-06-29T11:51:00,emp_0030
WF-2432,Legal Review,Supply Chain,Submitted,2026-06-22T20:13:00,emp_0088
WF-2432,Legal Review,Supply Chain,Under Review,2026-06-23T16:13:00,emp_0069
WF-2432,Legal Review,Supply Chain,Manager Approval,2026-06-24T03:13:00,emp_0052
WF-2432,Legal Review,Supply Chain,Compliance Check,2026-06-25T10:13:00,emp_0008
WF-2432,Legal Review,Supply Chain,Rejected,2026-06-26T17:13:00,emp_0057
WF-2433,Legal Review,Operations,Submitted,2026-06-28T00:49:00,emp_0104
WF-2433,Legal Review,Operations,Under Review,2026-06-29T01:49:00,emp_0039
WF-2433,Legal Review,Operations,Manager Approval,2026-06-29T07:49:00,emp_0033
WF-2433,Legal Review,Operations,Compliance Check,2026-06-30T18:49:00,emp_0021
WF-2433,Legal Review,Operations,Rejected,2026-07-01T12:49:00,emp_0160
WF-2434,IT Service Request,IT,Submitted,2026-06-23T06:24:00,emp_0041
WF-2434,IT Service Request,IT,Under Review,2026-06-23T18:24:00,emp_0191
WF-2434,IT Service Request,IT,Manager Approval,2026-06-24T01:24:00,emp_0122
WF-2434,IT Service Request,IT,Rejected,2026-06-24T23:24:00,emp_0016
WF-2435,HR Onboarding,Finance,Submitted,2026-06-07T20:27:00,emp_0170
WF-2435,HR Onboarding,Finance,Under Review,2026-06-09T09:27:00,emp_0125
WF-2435,HR Onboarding,Finance,Approved,2026-06-09T19:27:00,emp_0089
WF-2436,Legal Review,Sales,Submitted,2026-06-30T05:05:00,emp_0135
WF-2436,Legal Review,Sales,Under Review,2026-07-01T01:05:00,emp_0042
WF-2436,Legal Review,Sales,Rejected,2026-07-02T10:05:00,emp_0124
WF-2437,HR Onboarding,Legal,Submitted,2026-06-16T08:33:00,emp_0029
WF-2437,HR Onboarding,Legal,Under Review,2026-06-17T18:33:00,emp_0054
WF-2437,HR Onboarding,Legal,Manager Approval,2026-06-18T01:33:00,emp_0075
WF-2437,HR Onboarding,Legal,Compliance Check,2026-06-18T15:33:00,emp_0175
WF-2437,HR Onboarding,Legal,Rejected,2026-06-20T05:33:00,emp_0030
WF-2438,Procurement,Supply Chain,Submitted,2026-06-13T15:12:00,emp_0118
WF-2438,Procurement,Supply Chain,Under Review,2026-06-13T20:12:00,emp_0070
WF-2438,Procurement,Supply Chain,Manager Approval,2026-06-15T16:12:00,emp_0135
WF-2438,Procurement,Supply Chain,Compliance Check,2026-06-16T18:12:00,emp_0057
WF-2438,Procurement,Supply Chain,Rejected,2026-06-18T07:12:00,emp_0073
WF-2439,Legal Review,Sales,Submitted,2026-06-03T06:27:00,emp_0006
WF-2439,Legal Review,Sales,Under Review,2026-06-03T07:27:00,emp_0084
WF-2439,Legal Review,Sales,Manager Approval,2026-06-04T03:27:00,emp_0138
WF-2439,Legal Review,Sales,Compliance Check,2026-06-04T05:27:00,emp_0009
WF-2439,Legal Review,Sales,Rejected,2026-06-04T10:27:00,emp_0033
WF-2440,HR Onboarding,Legal,Submitted,2026-06-02T18:06:00,emp_0168
WF-2440,HR Onboarding,Legal,Under Review,2026-06-02T23:06:00,emp_0020
WF-2440,HR Onboarding,Legal,Rejected,2026-06-04T04:06:00,emp_0036
WF-2441,Finance Approval,Operations,Submitted,2026-06-03T04:09:00,emp_0045
WF-2441,Finance Approval,Operations,Under Review,2026-06-03T22:09:00,emp_0091
WF-2441,Finance Approval,Operations,Rejected,2026-06-05T09:09:00,emp_0188
WF-2442,Legal Review,Sales,Submitted,2026-06-16T08:40:00,emp_0161
WF-2442,Legal Review,Sales,Under Review,2026-06-16T13:40:00,emp_0058
WF-2442,Legal Review,Sales,Manager Approval,2026-06-17T19:40:00,emp_0023
WF-2442,Legal Review,Sales,Compliance Check,2026-06-18T05:40:00,emp_0077
WF-2442,Legal Review,Sales,Rejected,2026-06-18T12:40:00,emp_0064
WF-2443,IT Service Request,Operations,Submitted,2026-06-09T11:32:00,emp_0184
WF-2443,IT Service Request,Operations,Under Review,2026-06-09T18:32:00,emp_0112
WF-2443,IT Service Request,Operations,Manager Approval,2026-06-11T13:32:00,emp_0073
WF-2443,IT Service Request,Operations,Compliance Check,2026-06-12T18:32:00,emp_0012
WF-2443,IT Service Request,Operations,Rejected,2026-06-14T16:32:00,emp_0003
WF-2444,Procurement,Sales,Submitted,2026-07-01T14:25:00,emp_0133
WF-2444,Procurement,Sales,Under Review,2026-07-02T16:25:00,emp_0143
WF-2444,Procurement,Sales,Compliance Check,2026-07-03T12:25:00,emp_0104
WF-2444,Procurement,Sales,Rejected,2026-07-03T17:25:00,emp_0024
WF-2445,IT Service Request,Supply Chain,Submitted,2026-06-09T15:02:00,emp_0144
WF-2445,IT Service Request,Supply Chain,Under Review,2026-06-11T09:02:00,emp_0070
WF-2445,IT Service Request,Supply Chain,Manager Approval,2026-06-12T05:02:00,emp_0008
WF-2445,IT Service Request,Supply Chain,Rejected,2026-06-13T10:02:00,emp_0129
WF-2446,Procurement,Operations,Submitted,2026-06-21T21:44:00,emp_0197
WF-2446,Procurement,Operations,Under Review,2026-06-22T17:44:00,emp_0117
WF-2446,Procurement,Operations,Manager Approval,2026-06-23T12:44:00,emp_0184
WF-2446,Procurement,Operations,Rejected,2026-06-25T08:44:00,emp_0146
WF-2447,Procurement,Human Resources,Submitted,2026-06-02T09:58:00,emp_0055
WF-2447,Procurement,Human Resources,Under Review,2026-06-02T21:58:00,emp_0131
WF-2447,Procurement,Human Resources,Rejected,2026-06-04T03:58:00,emp_0094
WF-2448,Procurement,Sales,Submitted,2026-06-30T18:55:00,emp_0081
WF-2448,Procurement,Sales,Under Review,2026-07-01T21:55:00,emp_0165
WF-2448,Procurement,Sales,Manager Approval,2026-07-03T01:55:00,emp_0158
WF-2448,Procurement,Sales,Rejected,2026-07-04T20:55:00,emp_0138
WF-2449,Legal Review,Supply Chain,Submitted,2026-06-30T13:16:00,emp_0021
WF-2449,Legal Review,Supply Chain,Under Review,2026-07-02T03:16:00,emp_0181
WF-2449,Legal Review,Supply Chain,Manager Approval,2026-07-03T01:16:00,emp_0045
WF-2449,Legal Review,Supply Chain,Approved,2026-07-04T05:16:00,emp_0162
WF-2450,Procurement,Human Resources,Submitted,2026-06-23T05:34:00,emp_0191
WF-2450,Procurement,Human Resources,Under Review,2026-06-24T19:34:00,emp_0040
WF-2450,Procurement,Human Resources,Manager Approval,2026-06-26T05:34:00,emp_0045
WF-2450,Procurement,Human Resources,Compliance Check,2026-06-27T19:34:00,emp_0079
WF-2450,Procurement,Human Resources,Rejected,2026-06-28T10:34:00,emp_0032
WF-2451,IT Service Request,IT,Submitted,2026-06-29T16:18:00,emp_0059
WF-2451,IT Service Request,IT,Under Review,2026-06-30T23:18:00,emp_0145
WF-2451,IT Service Request,IT,Manager Approval,2026-07-02T21:18:00,emp_0181
WF-2451,IT Service Request,IT,Compliance Check,2026-07-02T22:18:00,emp_0082
WF-2451,IT Service Request,IT,Approved,2026-07-03T09:18:00,emp_0161
WF-2452,Legal Review,Human Resources,Submitted,2026-06-04T20:43:00,emp_0120
WF-2452,Legal Review,Human Resources,Under Review,2026-06-05T06:43:00,emp_0083
WF-2452,Legal Review,Human Resources,Approved,2026-06-06T07:43:00,emp_0183
WF-2453,Legal Review,Supply Chain,Submitted,2026-06-23T04:07:00,emp_0124
WF-2453,Legal Review,Supply Chain,Under Review,2026-06-23T07:07:00,emp_0058
WF-2453,Legal Review,Supply Chain,Manager Approval,2026-06-24T07:07:00,emp_0075
WF-2453,Legal Review,Supply Chain,Approved,2026-06-25T07:07:00,emp_0026
WF-2454,Finance Approval,Finance,Submitted,2026-07-03T01:11:00,emp_0056
WF-2454,Finance Approval,Finance,Under Review,2026-07-03T17:11:00,emp_0025
WF-2454,Finance Approval,Finance,Manager Approval,2026-07-04T20:11:00,emp_0013
WF-2454,Finance Approval,Finance,Compliance Check,2026-07-05T14:11:00,emp_0060
WF-2454,Finance Approval,Finance,Rejected,2026-07-07T13:11:00,emp_0041
WF-2455,IT Service Request,Operations,Submitted,2026-06-16T13:34:00,emp_0116
WF-2455,IT Service Request,Operations,Under Review,2026-06-17T19:34:00,emp_0145
WF-2455,IT Service Request,Operations,Manager Approval,2026-06-18T23:34:00,emp_0165
WF-2455,IT Service Request,Operations,Compliance Check,2026-06-19T16:34:00,emp_0096
WF-2455,IT Service Request,Operations,Approved,2026-06-20T14:34:00,emp_0145
WF-2456,Legal Review,Supply Chain,Submitted,2026-07-01T04:38:00,emp_0002
WF-2456,Legal Review,Supply Chain,Under Review,2026-07-02T16:38:00,emp_0073
WF-2456,Legal Review,Supply Chain,Approved,2026-07-02T22:38:00,emp_0016
WF-2457,HR Onboarding,IT,Submitted,2026-06-03T22:16:00,emp_0002
WF-2457,HR Onboarding,IT,Under Review,2026-06-05T15:16:00,emp_0012
WF-2457,HR Onboarding,IT,Approved,2026-06-06T23:16:00,emp_0113
WF-2458,IT Service Request,Human Resources,Submitted,2026-06-26T08:26:00,emp_0026
WF-2458,IT Service Request,Human Resources,Under Review,2026-06-28T01:26:00,emp_0131
WF-2458,IT Service Request,Human Resources,Manager Approval,2026-06-28T21:26:00,emp_0134
WF-2458,IT Service Request,Human Resources,Rejected,2026-06-29T00:26:00,emp_0166
WF-2459,HR Onboarding,IT,Submitted,2026-07-01T02:54:00,emp_0112
WF-2459,HR Onboarding,IT,Under Review,2026-07-02T06:54:00,emp_0029
WF-2459,HR Onboarding,IT,Manager Approval,2026-07-03T06:54:00,emp_0036
WF-2459,HR Onboarding,IT,Rejected,2026-07-04T11:54:00,emp_0199
WF-2460,Procurement,Finance,Submitted,2026-06-25T19:22:00,emp_0132
WF-2460,Procurement,Finance,Under Review,2026-06-26T11:22:00,emp_0173
WF-2460,Procurement,Finance,Manager Approval,2026-06-27T02:22:00,emp_0087
WF-2460,Procurement,Finance,Approved,2026-06-27T19:22:00,emp_0150
WF-2461,Procurement,IT,Submitted,2026-06-15T15:57:00,emp_0063
WF-2461,Procurement,IT,Under Review,2026-06-16T21:57:00,emp_0074
WF-2461,Procurement,IT,Manager Approval,2026-06-18T00:57:00,emp_0170
WF-2461,Procurement,IT,Approved,2026-06-18T07:57:00,emp_0096
WF-2462,Legal Review,Supply Chain,Submitted,2026-06-07T07:15:00,emp_0167
WF-2462,Legal Review,Supply Chain,Under Review,2026-06-09T04:15:00,emp_0003
WF-2462,Legal Review,Supply Chain,Rejected,2026-06-10T19:15:00,emp_0153
WF-2463,Legal Review,Legal,Submitted,2026-06-02T11:10:00,emp_0046
WF-2463,Legal Review,Legal,Under Review,2026-06-04T05:10:00,emp_0046
WF-2463,Legal Review,Legal,Manager Approval,2026-06-06T03:10:00,emp_0156
WF-2463,Legal Review,Legal,Approved,2026-06-07T17:10:00,emp_0196
WF-2464,HR Onboarding,Operations,Submitted,2026-06-09T12:10:00,emp_0034
WF-2464,HR Onboarding,Operations,Under Review,2026-06-09T19:10:00,emp_0162
WF-2464,HR Onboarding,Operations,Manager Approval,2026-06-11T05:10:00,emp_0110
WF-2464,HR Onboarding,Operations,Compliance Check,2026-06-12T16:10:00,emp_0189
WF-2464,HR Onboarding,Operations,Approved,2026-06-14T01:10:00,emp_0129
WF-2465,Finance Approval,Supply Chain,Submitted,2026-06-27T22:02:00,emp_0151
WF-2465,Finance Approval,Supply Chain,Under Review,2026-06-28T00:02:00,emp_0121
WF-2465,Finance Approval,Supply Chain,Approved,2026-06-28T18:02:00,emp_0159
WF-2466,Finance Approval,Sales,Submitted,2026-06-10T22:29:00,emp_0125
WF-2466,Finance Approval,Sales,Under Review,2026-06-12T05:29:00,emp_0127
WF-2466,Finance Approval,Sales,Manager Approval,2026-06-13T13:29:00,emp_0005
WF-2466,Finance Approval,Sales,Rejected,2026-06-13T18:29:00,emp_0126
WF-2467,HR Onboarding,Finance,Submitted,2026-06-29T16:10:00,emp_0071
WF-2467,HR Onboarding,Finance,Under Review,2026-06-29T22:10:00,emp_0119
WF-2467,HR Onboarding,Finance,Manager Approval,2026-06-30T03:10:00,emp_0097
WF-2467,HR Onboarding,Finance,Rejected,2026-06-30T09:10:00,emp_0057
WF-2468,Procurement,Finance,Submitted,2026-06-26T17:23:00,emp_0016
WF-2468,Procurement,Finance,Under Review,2026-06-28T09:23:00,emp_0003
WF-2468,Procurement,Finance,Approved,2026-06-29T21:23:00,emp_0151
WF-2469,Legal Review,Finance,Submitted,2026-06-09T11:03:00,emp_0051
WF-2469,Legal Review,Finance,Under Review,2026-06-10T06:03:00,emp_0150
WF-2469,Legal Review,Finance,Manager Approval,2026-06-11T21:03:00,emp_0072
WF-2469,Legal Review,Finance,Compliance Check,2026-06-13T15:03:00,emp_0140
WF-2469,Legal Review,Finance,Rejected,2026-06-15T03:03:00,emp_0088
WF-2470,HR Onboarding,IT,Submitted,2026-07-02T20:10:00,emp_0158
WF-2470,HR Onboarding,IT,Under Review,2026-07-04T16:10:00,emp_0080
WF-2470,HR Onboarding,IT,Manager Approval,2026-07-06T13:10:00,emp_0124
WF-2470,HR Onboarding,IT,Rejected,2026-07-07T18:10:00,emp_0123
WF-2471,IT Service Request,IT,Submitted,2026-07-01T08:34:00,emp_0038
WF-2471,IT Service Request,IT,Under Review,2026-07-02T12:34:00,emp_0062
WF-2471,IT Service Request,IT,Manager Approval,2026-07-04T02:34:00,emp_0034
WF-2471,IT Service Request,IT,Approved,2026-07-04T20:34:00,emp_0172
WF-2472,Procurement,Operations,Submitted,2026-06-07T12:56:00,emp_0097
WF-2472,Procurement,Operations,Under Review,2026-06-09T06:56:00,emp_0147
WF-2472,Procurement,Operations,Manager Approval,2026-06-10T20:56:00,emp_0190
WF-2472,Procurement,Operations,Rejected,2026-06-12T03:56:00,emp_0190
WF-2473,Finance Approval,Human Resources,Submitted,2026-06-16T11:35:00,emp_0183
WF-2473,Finance Approval,Human Resources,Under Review,2026-06-17T01:35:00,emp_0094
WF-2473,Finance Approval,Human Resources,Approved,2026-06-17T03:35:00,emp_0139
WF-2474,Legal Review,Human Resources,Submitted,2026-06-10T18:46:00,emp_0071
WF-2474,Legal Review,Human Resources,Under Review,2026-06-11T11:46:00,emp_0084
WF-2474,Legal Review,Human Resources,Manager Approval,2026-06-12T23:46:00,emp_0137
WF-2474,Legal Review,Human Resources,Approved,2026-06-13T01:46:00,emp_0158
WF-2475,IT Service Request,Supply Chain,Submitted,2026-06-17T21:02:00,emp_0158
WF-2475,IT Service Request,Supply Chain,Under Review,2026-06-18T22:02:00,emp_0126
WF-2475,IT Service Request,Supply Chain,Manager Approval,2026-06-19T04:02:00,emp_0089
WF-2475,IT Service Request,Supply Chain,Compliance Check,2026-06-19T14:02:00,emp_0192
WF-2475,IT Service Request,Supply Chain,Approved,2026-06-21T10:02:00,emp_0075
WF-2476,Finance Approval,Operations,Submitted,2026-06-22T21:43:00,emp_0044
WF-2476,Finance Approval,Operations,Under Review,2026-06-23T15:43:00,emp_0137
WF-2476,Finance Approval,Operations,Manager Approval,2026-06-24T14:43:00,emp_0126
WF-2476,Finance Approval,Operations,Compliance Check,2026-06-25T07:43:00,emp_0175
WF-2476,Finance Approval,Operations,Rejected,2026-06-26T14:43:00,emp_0079
WF-2477,Finance Approval,Sales,Submitted,2026-06-04T16:39:00,emp_0105
WF-2477,Finance Approval,Sales,Under Review,2026-06-06T09:39:00,emp_0084
WF-2477,Finance Approval,Sales,Manager Approval,2026-06-07T18:39:00,emp_0125
WF-2477,Finance Approval,Sales,Compliance Check,2026-06-09T18:39:00,emp_0124
WF-2477,Finance Approval,Sales,Approved,2026-06-10T09:39:00,emp_0025
WF-2478,Procurement,Legal,Submitted,2026-06-25T20:03:00,emp_0192
WF-2478,Procurement,Legal,Under Review,2026-06-26T18:03:00,emp_0170
WF-2478,Procurement,Legal,Manager Approval,2026-06-28T01:03:00,emp_0140
WF-2478,Procurement,Legal,Compliance Check,2026-06-29T21:03:00,emp_0074
WF-2478,Procurement,Legal,Rejected,2026-07-01T06:03:00,emp_0134
WF-2479,Finance Approval,Operations,Submitted,2026-06-13T00:31:00,emp_0132
WF-2479,Finance Approval,Operations,Under Review,2026-06-13T13:31:00,emp_0006
WF-2479,Finance Approval,Operations,Manager Approval,2026-06-13T15:31:00,emp_0169
WF-2479,Finance Approval,Operations,Compliance Check,2026-06-15T06:31:00,emp_0025
WF-2479,Finance Approval,Operations,Approved,2026-06-16T05:31:00,emp_0178
WF-2480,HR Onboarding,Finance,Submitted,2026-06-03T12:02:00,emp_0002
WF-2480,HR Onboarding,Finance,Under Review,2026-06-05T11:02:00,emp_0159
WF-2480,HR Onboarding,Finance,Manager Approval,2026-06-06T13:02:00,emp_0103
WF-2480,HR Onboarding,Finance,Compliance Check,2026-06-08T03:02:00,emp_0112
WF-2480,HR Onboarding,Finance,Approved,2026-06-09T14:02:00,emp_0095
WF-2481,IT Service Request,Operations,Submitted,2026-06-06T11:03:00,emp_0124
WF-2481,IT Service Request,Operations,Under Review,2026-06-06T20:03:00,emp_0098
WF-2481,IT Service Request,Operations,Manager Approval,2026-06-07T20:03:00,emp_0132
WF-2481,IT Service Request,Operations,Rejected,2026-06-08T03:03:00,emp_0052
WF-2482,Legal Review,Supply Chain,Submitted,2026-06-08T04:53:00,emp_0132
WF-2482,Legal Review,Supply Chain,Under Review,2026-06-08T06:53:00,emp_0018
WF-2482,Legal Review,Supply Chain,Manager Approval,2026-06-08T18:53:00,emp_0148
WF-2482,Legal Review,Supply Chain,Compliance Check,2026-06-09T17:53:00,emp_0047
WF-2482,Legal Review,Supply Chain,Rejected,2026-06-10T08:53:00,emp_0107
WF-2483,Finance Approval,Legal,Submitted,2026-06-25T12:29:00,emp_0099
WF-2483,Finance Approval,Legal,Under Review,2026-06-26T05:29:00,emp_0029
WF-2483,Finance Approval,Legal,Manager Approval,2026-06-26T17:29:00,emp_0077
WF-2483,Finance Approval,Legal,Rejected,2026-06-28T15:29:00,emp_0103
WF-2484,Finance Approval,Supply Chain,Submitted,2026-06-09T15:41:00,emp_0006
WF-2484,Finance Approval,Supply Chain,Under Review,2026-06-09T17:41:00,emp_0048
WF-2484,Finance Approval,Supply Chain,Manager Approval,2026-06-10T19:41:00,emp_0059
WF-2484,Finance Approval,Supply Chain,Approved,2026-06-12T02:41:00,emp_0022
WF-2485,Finance Approval,Legal,Submitted,2026-06-18T10:22:00,emp_0086
WF-2485,Finance Approval,Legal,Under Review,2026-06-18T16:22:00,emp_0018
WF-2485,Finance Approval,Legal,Manager Approval,2026-06-20T09:22:00,emp_0194
WF-2485,Finance Approval,Legal,Compliance Check,2026-06-20T22:22:00,emp_0120
WF-2485,Finance Approval,Legal,Approved,2026-06-21T06:22:00,emp_0108
WF-2486,HR Onboarding,Operations,Submitted,2026-06-03T20:19:00,emp_0014
WF-2486,HR Onboarding,Operations,Under Review,2026-06-03T21:19:00,emp_0031
WF-2486,HR Onboarding,Operations,Manager Approval,2026-06-05T11:19:00,emp_0017
WF-2486,HR Onboarding,Operations,Compliance Check,2026-06-07T08:19:00,emp_0141
WF-2486,HR Onboarding,Operations,Rejected,2026-06-08T23:19:00,emp_0025
WF-2487,IT Service Request,Supply Chain,Submitted,2026-07-02T00:49:00,emp_0067
WF-2487,IT Service Request,Supply Chain,Under Review,2026-07-03T07:49:00,emp_0173
WF-2487,IT Service Request,Supply Chain,Manager Approval,2026-07-04T02:49:00,emp_0023
WF-2487,IT Service Request,Supply Chain,Compliance Check,2026-07-05T10:49:00,emp_0134
WF-2487,IT Service Request,Supply Chain,Approved,2026-07-06T18:49:00,emp_0145
WF-2488,Finance Approval,Sales,Submitted,2026-06-05T05:00:00,emp_0005
WF-2488,Finance Approval,Sales,Under Review,2026-06-05T14:00:00,emp_0128
WF-2488,Finance Approval,Sales,Rejected,2026-06-06T14:00:00,emp_0146
WF-2489,Procurement,Finance,Submitted,2026-06-10T20:16:00,emp_0186
WF-2489,Procurement,Finance,Under Review,2026-06-11T02:16:00,emp_0187
WF-2489,Procurement,Finance,Manager Approval,2026-06-12T11:16:00,emp_0102
WF-2489,Procurement,Finance,Approved,2026-06-12T22:16:00,emp_0026
WF-2490,Procurement,Legal,Submitted,2026-07-03T03:40:00,emp_0060
WF-2490,Procurement,Legal,Under Review,2026-07-03T13:40:00,emp_0144
WF-2490,Procurement,Legal,Manager Approval,2026-07-05T11:40:00,emp_0143
WF-2490,Procurement,Legal,Compliance Check,2026-07-05T14:40:00,emp_0195
WF-2490,Procurement,Legal,Rejected,2026-07-05T20:40:00,emp_0118
WF-2491,IT Service Request,IT,Submitted,2026-06-02T23:22:00,emp_0027
WF-2491,IT Service Request,IT,Under Review,2026-06-04T13:22:00,emp_0119
WF-2491,IT Service Request,IT,Rejected,2026-06-05T02:22:00,emp_0064
WF-2492,Finance Approval,Legal,Submitted,2026-06-04T09:09:00,emp_0048
WF-2492,Finance Approval,Legal,Under Review,2026-06-05T06:09:00,emp_0026
WF-2492,Finance Approval,Legal,Manager Approval,2026-06-07T04:09:00,emp_0153
WF-2492,Finance Approval,Legal,Compliance Check,2026-06-08T23:09:00,emp_0133
WF-2492,Finance Approval,Legal,Rejected,2026-06-10T08:09:00,emp_0088
WF-2493,Procurement,Human Resources,Submitted,2026-06-19T04:19:00,emp_0078
WF-2493,Procurement,Human Resources,Under Review,2026-06-20T13:19:00,emp_0104
WF-2493,Procurement,Human Resources,Manager Approval,2026-06-21T19:19:00,emp_0126
WF-2493,Procurement,Human Resources,Approved,2026-06-23T00:19:00,emp_0170
WF-2494,Finance Approval,Finance,Submitted,2026-06-21T17:40:00,emp_0130
WF-2494,Finance Approval,Finance,Under Review,2026-06-23T15:40:00,emp_0179
WF-2494,Finance Approval,Finance,Manager Approval,2026-06-24T11:40:00,emp_0166
WF-2494,Finance Approval,Finance,Compliance Check,2026-06-25T00:40:00,emp_0014
WF-2494,Finance Approval,Finance,Approved,2026-06-26T07:40:00,emp_0131
WF-2495,HR Onboarding,Supply Chain,Submitted,2026-07-01T01:16:00,emp_0059
WF-2495,HR Onboarding,Supply Chain,Under Review,2026-07-02T06:16:00,emp_0059
WF-2495,HR Onboarding,Supply Chain,Manager Approval,2026-07-03T09:16:00,emp_0197
WF-2495,HR Onboarding,Supply Chain,Approved,2026-07-04T23:16:00,emp_0008
WF-2496,HR Onboarding,IT,Submitted,2026-06-28T23:42:00,emp_0017
WF-2496,HR Onboarding,IT,Under Review,2026-06-29T07:42:00,emp_0117
WF-2496,HR Onboarding,IT,Manager Approval,2026-07-01T07:42:00,emp_0078
WF-2496,HR Onboarding,IT,Approved,2026-07-03T01:42:00,emp_0188
WF-2497,Finance Approval,Operations,Submitted,2026-06-04T12:40:00,emp_0148
WF-2497,Finance Approval,Operations,Under Review,2026-06-05T04:40:00,emp_0031
WF-2497,Finance Approval,Operations,Manager Approval,2026-06-06T15:40:00,emp_0087
WF-2497,Finance Approval,Operations,Approved,2026-06-07T02:40:00,emp_0034
WF-2498,Finance Approval,IT,Submitted,2026-06-14T05:36:00,emp_0154
WF-2498,Finance Approval,IT,Under Review,2026-06-15T14:36:00,emp_0119
WF-2498,Finance Approval,IT,Compliance Check,2026-06-16T06:36:00,emp_0186
WF-2498,Finance Approval,IT,Approved,2026-06-17T22:36:00,emp_0096
WF-2499,Finance Approval,Human Resources,Submitted,2026-06-27T17:11:00,emp_0020
WF-2499,Finance Approval,Human Resources,Under Review,2026-06-29T12:11:00,emp_0081
WF-2499,Finance Approval,Human Resources,Manager Approval,2026-06-30T11:11:00,emp_0172
WF-2499,Finance Approval,Human Resources,Approved,2026-06-30T13:11:00,emp_0157
WF-2500,Legal Review,Legal,Submitted,2026-06-19T06:25:00,emp_0173
WF-2500,Legal Review,Legal,Under Review,2026-06-19T18:25:00,emp_0102
WF-2500,Legal Review,Legal,Compliance Check,2026-06-20T12:25:00,emp_0048
WF-2500,Legal Review,Legal,Approved,2026-06-21T21:25:00,emp_0130
WF-2501,Procurement,IT,Submitted,2026-06-19T08:23:00,emp_0124
WF-2501,Procurement,IT,Under Review,2026-06-19T16:23:00,emp_0194
WF-2501,Procurement,IT,Manager Approval,2026-06-19T19:23:00,emp_0040
WF-2501,Procurement,IT,Compliance Check,2026-06-21T17:23:00,emp_0147
WF-2501,Procurement,IT,Approved,2026-06-22T06:23:00,emp_0113
WF-2502,Finance Approval,Operations,Submitted,2026-07-01T11:46:00,emp_0081
WF-2502,Finance Approval,Operations,Under Review,2026-07-01T20:46:00,emp_0122
WF-2502,Finance Approval,Operations,Rejected,2026-07-02T10:46:00,emp_0151
WF-2503,Procurement,Sales,Submitted,2026-06-30T10:58:00,emp_0135
WF-2503,Procurement,Sales,Under Review,2026-06-30T13:58:00,emp_0164
WF-2503,Procurement,Sales,Manager Approval,2026-07-01T06:58:00,emp_0190
WF-2503,Procurement,Sales,Compliance Check,2026-07-01T14:58:00,emp_0095
WF-2503,Procurement,Sales,Rejected,2026-07-02T05:58:00,emp_0016
WF-2504,Procurement,Human Resources,Submitted,2026-07-01T22:12:00,emp_0002
WF-2504,Procurement,Human Resources,Under Review,2026-07-03T22:12:00,emp_0008
WF-2504,Procurement,Human Resources,Manager Approval,2026-07-04T17:12:00,emp_0024
WF-2504,Procurement,Human Resources,Compliance Check,2026-07-04T20:12:00,emp_0128
WF-2504,Procurement,Human Resources,Approved,2026-07-05T17:12:00,emp_0070
WF-2505,IT Service Request,Sales,Submitted,2026-06-02T04:51:00,emp_0198
WF-2505,IT Service Request,Sales,Under Review,2026-06-02T07:51:00,emp_0188
WF-2505,IT Service Request,Sales,Manager Approval,2026-06-03T15:51:00,emp_0187
WF-2505,IT Service Request,Sales,Compliance Check,2026-06-04T00:51:00,emp_0110
WF-2505,IT Service Request,Sales,Rejected,2026-06-04T09:51:00,emp_0118
WF-2506,IT Service Request,Finance,Submitted,2026-06-18T19:03:00,emp_0077
